token,kind,render_bucket,baseline_line,manuscript_section,source_anchor,baseline_excerpt_norm,baseline_excerpt_sha256,resolution,reason,claim_ids
1,int_small,COMMENTED,869,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,% & $1$,77624f3fd6adba7257a9ea7015eb5bb2a19838ad8a552a5c9faed310f0a802d7,NOT_RENDERED,COMMENTED,
0.90,decimal,COMMENTED,870,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% & $[0.90,1.10]$",e3e36c52ca6040de8abce88bb9e03a8092b673abe30ce63cdf6dbd6dd485fa2d,NOT_RENDERED,COMMENTED,
1.10,decimal,COMMENTED,870,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% & $[0.90,1.10]$",e3e36c52ca6040de8abce88bb9e03a8092b673abe30ce63cdf6dbd6dd485fa2d,NOT_RENDERED,COMMENTED,
1,int_small,COMMENTED,874,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,% & $1$,77624f3fd6adba7257a9ea7015eb5bb2a19838ad8a552a5c9faed310f0a802d7,NOT_RENDERED,COMMENTED,
0.90,decimal,COMMENTED,875,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% & $[0.90,1.10]$",e3e36c52ca6040de8abce88bb9e03a8092b673abe30ce63cdf6dbd6dd485fa2d,NOT_RENDERED,COMMENTED,
1.10,decimal,COMMENTED,875,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% & $[0.90,1.10]$",e3e36c52ca6040de8abce88bb9e03a8092b673abe30ce63cdf6dbd6dd485fa2d,NOT_RENDERED,COMMENTED,
1,int_small,COMMENTED,879,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,% & $1$,77624f3fd6adba7257a9ea7015eb5bb2a19838ad8a552a5c9faed310f0a802d7,NOT_RENDERED,COMMENTED,
0.90,decimal,COMMENTED,880,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% & $[0.90,1.10]$",e3e36c52ca6040de8abce88bb9e03a8092b673abe30ce63cdf6dbd6dd485fa2d,NOT_RENDERED,COMMENTED,
1.10,decimal,COMMENTED,880,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% & $[0.90,1.10]$",e3e36c52ca6040de8abce88bb9e03a8092b673abe30ce63cdf6dbd6dd485fa2d,NOT_RENDERED,COMMENTED,
5.0,decimal,COMMENTED,894,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% & $[5.0,15.0]$",0bc4a2bf306ec55556bbc4db0948fa6da3c231ee5d9f6f92771f1ba4b59677ed,NOT_RENDERED,COMMENTED,
15.0,decimal,COMMENTED,894,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% & $[5.0,15.0]$",0bc4a2bf306ec55556bbc4db0948fa6da3c231ee5d9f6f92771f1ba4b59677ed,NOT_RENDERED,COMMENTED,
0,int_small,COMMENTED,898,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,% & 0,15772f9c9daf3bd20c7283f62726f339d7e2a2a8371dd3e5540f4b32f70d9a30,NOT_RENDERED,COMMENTED,
1,int_small,COMMENTED,910,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,% & $1$,77624f3fd6adba7257a9ea7015eb5bb2a19838ad8a552a5c9faed310f0a802d7,NOT_RENDERED,COMMENTED,
0.98,decimal,COMMENTED,911,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% & $[0.98,1.03]$",99ba9e43150c16838a38bd89a44b81fc0d3dfd6d42c660fe740b5e1759316f4e,NOT_RENDERED,COMMENTED,
1.03,decimal,COMMENTED,911,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% & $[0.98,1.03]$",99ba9e43150c16838a38bd89a44b81fc0d3dfd6d42c660fe740b5e1759316f4e,NOT_RENDERED,COMMENTED,
0,int_small,COMMENTED,915,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,% & $0$,5b67884e9ce3b5beed680c05b8846ed7b64133da2ff9113427d592cd47e15aef,NOT_RENDERED,COMMENTED,
0.05,decimal,COMMENTED,916,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% & $[-0.05,0.05]$",75ac1d0e2f0dd4bee619022ba07d7634d4a30791f0c610edb628466ccd489a2d,NOT_RENDERED,COMMENTED,
0.05,decimal,COMMENTED,916,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% & $[-0.05,0.05]$",75ac1d0e2f0dd4bee619022ba07d7634d4a30791f0c610edb628466ccd489a2d,NOT_RENDERED,COMMENTED,
1,int_small,COMMENTED,920,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,% & $1$,77624f3fd6adba7257a9ea7015eb5bb2a19838ad8a552a5c9faed310f0a802d7,NOT_RENDERED,COMMENTED,
0.95,decimal,COMMENTED,921,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% & $[0.95,1.05]$",b38356752e38e30afc2df2597bbf7bccfa7389d0517be7e59e05d5d9a1fbdeaa,NOT_RENDERED,COMMENTED,
1.05,decimal,COMMENTED,921,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% & $[0.95,1.05]$",b38356752e38e30afc2df2597bbf7bccfa7389d0517be7e59e05d5d9a1fbdeaa,NOT_RENDERED,COMMENTED,
0,int_small,COMMENTED,925,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,% & $0$,5b67884e9ce3b5beed680c05b8846ed7b64133da2ff9113427d592cd47e15aef,NOT_RENDERED,COMMENTED,
10,int_small,COMMENTED,926,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% & $[-10\%,10\%]$",0465dc5aa80f019eb7a8f63e2ccf76b0d0b27c4c60fd1abbb70a8e17302a6d43,NOT_RENDERED,COMMENTED,
10,int_small,COMMENTED,926,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% & $[-10\%,10\%]$",0465dc5aa80f019eb7a8f63e2ccf76b0d0b27c4c60fd1abbb70a8e17302a6d43,NOT_RENDERED,COMMENTED,
0.95,decimal,COMMENTED,939,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% The MKI range $[0.95,1.05]$ is used by CCAO's ratio-study implementation",e3b9da7abd48c55c9f818a4186c24066a38641abb64d9a333b370bdbcdf0b15b,NOT_RENDERED,COMMENTED,
1.05,decimal,COMMENTED,939,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% The MKI range $[0.95,1.05]$ is used by CCAO's ratio-study implementation",e3b9da7abd48c55c9f818a4186c24066a38641abb64d9a333b370bdbcdf0b15b,NOT_RENDERED,COMMENTED,
2026,year_like,COMMENTED,942,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% The May 2026 IAAO exposure draft proposes $[-10\%,10\%]$ for VEI.",cbbc34e16e6a68f38983e1c806228e82c0f4c7f5238550a31f8c0ef2189f8eff,NOT_RENDERED,COMMENTED,
10,int_small,COMMENTED,942,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% The May 2026 IAAO exposure draft proposes $[-10\%,10\%]$ for VEI.",cbbc34e16e6a68f38983e1c806228e82c0f4c7f5238550a31f8c0ef2189f8eff,NOT_RENDERED,COMMENTED,
10,int_small,COMMENTED,942,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"% The May 2026 IAAO exposure draft proposes $[-10\%,10\%]$ for VEI.",cbbc34e16e6a68f38983e1c806228e82c0f4c7f5238550a31f8c0ef2189f8eff,NOT_RENDERED,COMMENTED,
2013,year_like,COMMENTED,943,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,% The exposure draft remains under review; the 2013 Standard remains the,c2d11821e0ac0761cd81429e31b6e8733cca2d15861a9e2f1a5194fb7f12df4c,NOT_RENDERED,COMMENTED,
2026,year_like,ACTIVE,1091,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,"The May 2026 IAAO exposure draft proposes $[-10\%,10\%]$ for VEI.",bc3cbd4b404b5258af5bc584bf443f37aef1072d9e88d12cd8535ed1ae545340,ALLOWLISTED,CITATION_OR_YEAR,
2013,year_like,ACTIVE,1092,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",tab:assessment_metrics_summary,The exposure draft remains under review; the 2013 Standard remains the,dc71ab9f865baa838f05d1e94a7f24d6474221dd4f519ad115ddbe144bd58bc3,ALLOWLISTED,CITATION_OR_YEAR,
2025,year_like,ACTIVE,1178,"subsection: Predictive, Assessor-Facing, and Residual-Structure Diagnostics",eq:nonlinearity_gap,held-out and 2025 evaluations.,49fc05b32d237ae60873e1f4e17ae280af71090cbeaf14e32a6d183bb97b4777,ALLOWLISTED,DESIGN_CONSTANT,
2025,year_like,ACTIVE,1235,subsection: Baseline Comparison and Empirical Motivation,subsec:baseline_tension,{The primary comparison below uses the held-out evaluation sample defined in Section~\ref{subsec:ccao_design}. We also r,2c3716b4ffbde1558a7c277612ca2ee0e0340ec8ef88d0f36c88df18d9dd432a,ALLOWLISTED,DESIGN_CONSTANT,
2016,year_like,ACTIVE,1235,subsection: Baseline Comparison and Empirical Motivation,subsec:baseline_tension,{The primary comparison below uses the held-out evaluation sample defined in Section~\ref{subsec:ccao_design}. We also r,2c3716b4ffbde1558a7c277612ca2ee0e0340ec8ef88d0f36c88df18d9dd432a,ALLOWLISTED,DESIGN_CONSTANT,
2024,year_like,ACTIVE,1235,subsection: Baseline Comparison and Empirical Motivation,subsec:baseline_tension,{The primary comparison below uses the held-out evaluation sample defined in Section~\ref{subsec:ccao_design}. We also r,2c3716b4ffbde1558a7c277612ca2ee0e0340ec8ef88d0f36c88df18d9dd432a,ALLOWLISTED,DESIGN_CONSTANT,
2025,year_like,ACTIVE,1235,subsection: Baseline Comparison and Empirical Motivation,subsec:baseline_tension,{The primary comparison below uses the held-out evaluation sample defined in Section~\ref{subsec:ccao_design}. We also r,2c3716b4ffbde1558a7c277612ca2ee0e0340ec8ef88d0f36c88df18d9dd432a,ALLOWLISTED,DESIGN_CONSTANT,
2,int_small,COMMENTED,1237,subsection: Baseline Comparison and Empirical Motivation,subsec:baseline_tension,% Table~\ref{tab:ccao_baseline_results} and Figure~\ref{fig:baseline_motivation} regenerated from output/paper_v6_presel,c35df86e1574a5c65a0b5ad77c3c3cb4e5200926017224fe03e88769f399efcc,NOT_RENDERED,COMMENTED,
2025,year_like,ACTIVE,1250,subsection: Baseline Comparison and Empirical Motivation,subsec:baseline_tension,\caption{Primary baseline comparison: prediction and vertical equity on the held-out and 2025 forward evaluations.},c8325a5467bdf1e6cc2af5c53efee5e8752a46199de12f21b5de81e417624079,ALLOWLISTED,DESIGN_CONSTANT,
2025,year_like,ACTIVE,1254,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\textbf{Measure} & \multicolumn{2}{c}{\textbf{Held-out evaluation}} & \multicolumn{2}{c}{\textbf{2025 forward evaluation,8a9aae799e59a1ecee2b89f4d54b038053e4ed44890a0f1079710a69763a6ff6,ALLOWLISTED,DESIGN_CONSTANT,
0.799,decimal,ACTIVE,1260,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{$R^2_P$} & 0.799 & \textbf{0.894} & 0.799 & \textbf{0.904} \\,657bf06a7ddb57b404dabffb789266278e6c5484ad1eb2b9888ffb5001ade720,FLAGGED_UNSUPPORTED,no frozen source,
0.894,decimal,ACTIVE,1260,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{$R^2_P$} & 0.799 & \textbf{0.894} & 0.799 & \textbf{0.904} \\,657bf06a7ddb57b404dabffb789266278e6c5484ad1eb2b9888ffb5001ade720,SOURCED,,N-baseline-R2P-heldout
0.799,decimal,ACTIVE,1260,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{$R^2_P$} & 0.799 & \textbf{0.894} & 0.799 & \textbf{0.904} \\,657bf06a7ddb57b404dabffb789266278e6c5484ad1eb2b9888ffb5001ade720,FLAGGED_UNSUPPORTED,no frozen source,
0.904,decimal,ACTIVE,1260,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{$R^2_P$} & 0.799 & \textbf{0.894} & 0.799 & \textbf{0.904} \\,657bf06a7ddb57b404dabffb789266278e6c5484ad1eb2b9888ffb5001ade720,SOURCED,,N-baseline-R2P-forward_2025
"90,092",int_ge_1000,ACTIVE,1261,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,"\baselineprimarymetric{$\operatorname{MAE}_P$} & \$90,092 & \textbf{\$75,655} & \$99,371 & \textbf{\$78,484} \\",981d4925c3b2f5662c8e6347d962ee4fc3478433de31da4459af3003dc173f5e,FLAGGED_UNSUPPORTED,no frozen source,
"75,655",int_ge_1000,ACTIVE,1261,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,"\baselineprimarymetric{$\operatorname{MAE}_P$} & \$90,092 & \textbf{\$75,655} & \$99,371 & \textbf{\$78,484} \\",981d4925c3b2f5662c8e6347d962ee4fc3478433de31da4459af3003dc173f5e,SOURCED,,N-baseline-MAEP-heldout
"99,371",int_ge_1000,ACTIVE,1261,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,"\baselineprimarymetric{$\operatorname{MAE}_P$} & \$90,092 & \textbf{\$75,655} & \$99,371 & \textbf{\$78,484} \\",981d4925c3b2f5662c8e6347d962ee4fc3478433de31da4459af3003dc173f5e,FLAGGED_UNSUPPORTED,no frozen source,
"78,484",int_ge_1000,ACTIVE,1261,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,"\baselineprimarymetric{$\operatorname{MAE}_P$} & \$90,092 & \textbf{\$75,655} & \$99,371 & \textbf{\$78,484} \\",981d4925c3b2f5662c8e6347d962ee4fc3478433de31da4459af3003dc173f5e,SOURCED,,N-baseline-MAEP-forward_2025
24.1,decimal,ACTIVE,1262,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{$\operatorname{MAPE}_P$} & 24.1\% & \textbf{21.2\%} & 24.9\% & \textbf{20.8\%} \\,2371403bf641e86d88584fa6e1ff3f7cbe5629889451e872db8a4a03fe7740d2,FLAGGED_UNSUPPORTED,no frozen source,
21.2,decimal,ACTIVE,1262,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{$\operatorname{MAPE}_P$} & 24.1\% & \textbf{21.2\%} & 24.9\% & \textbf{20.8\%} \\,2371403bf641e86d88584fa6e1ff3f7cbe5629889451e872db8a4a03fe7740d2,SOURCED,,N-baseline-MAPEP-heldout
24.9,decimal,ACTIVE,1262,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{$\operatorname{MAPE}_P$} & 24.1\% & \textbf{21.2\%} & 24.9\% & \textbf{20.8\%} \\,2371403bf641e86d88584fa6e1ff3f7cbe5629889451e872db8a4a03fe7740d2,FLAGGED_UNSUPPORTED,no frozen source,
20.8,decimal,ACTIVE,1262,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{$\operatorname{MAPE}_P$} & 24.1\% & \textbf{21.2\%} & 24.9\% & \textbf{20.8\%} \\,2371403bf641e86d88584fa6e1ff3f7cbe5629889451e872db8a4a03fe7740d2,SOURCED,,N-baseline-MAPEP-forward_2025
0.322,decimal,ACTIVE,1263,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{$\operatorname{RMSE}_{\log P}$} & 0.322 & \textbf{0.289} & 0.313 & \textbf{0.278} \\,527a3eeae9e89d3994fcd012b6a99a107f5fd9071e0b261d63ce8c7fce9ab0cd,FLAGGED_UNSUPPORTED,no frozen source,
0.289,decimal,ACTIVE,1263,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{$\operatorname{RMSE}_{\log P}$} & 0.322 & \textbf{0.289} & 0.313 & \textbf{0.278} \\,527a3eeae9e89d3994fcd012b6a99a107f5fd9071e0b261d63ce8c7fce9ab0cd,SOURCED,,N-baseline-RMSElogP-heldout
0.313,decimal,ACTIVE,1263,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{$\operatorname{RMSE}_{\log P}$} & 0.322 & \textbf{0.289} & 0.313 & \textbf{0.278} \\,527a3eeae9e89d3994fcd012b6a99a107f5fd9071e0b261d63ce8c7fce9ab0cd,FLAGGED_UNSUPPORTED,no frozen source,
0.278,decimal,ACTIVE,1263,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{$\operatorname{RMSE}_{\log P}$} & 0.322 & \textbf{0.289} & 0.313 & \textbf{0.278} \\,527a3eeae9e89d3994fcd012b6a99a107f5fd9071e0b261d63ce8c7fce9ab0cd,SOURCED,,N-baseline-RMSElogP-forward_2025
1.042,decimal,ACTIVE,1267,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{PRD} & \textbf{1.042} & 1.069 & \textbf{1.052} & 1.079 \\,f51b6a672d61234aa41734d18157e7822ab89eec5e0a522790804f0e636ff603,FLAGGED_UNSUPPORTED,no frozen source,
1.069,decimal,ACTIVE,1267,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{PRD} & \textbf{1.042} & 1.069 & \textbf{1.052} & 1.079 \\,f51b6a672d61234aa41734d18157e7822ab89eec5e0a522790804f0e636ff603,SOURCED,,N-baseline-PRD-heldout
1.052,decimal,ACTIVE,1267,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{PRD} & \textbf{1.042} & 1.069 & \textbf{1.052} & 1.079 \\,f51b6a672d61234aa41734d18157e7822ab89eec5e0a522790804f0e636ff603,FLAGGED_UNSUPPORTED,no frozen source,
1.079,decimal,ACTIVE,1267,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{PRD} & \textbf{1.042} & 1.069 & \textbf{1.052} & 1.079 \\,f51b6a672d61234aa41734d18157e7822ab89eec5e0a522790804f0e636ff603,SOURCED,,N-baseline-PRD-forward_2025
0.016,decimal,ACTIVE,1268,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{PRB} & \textbf{-0.016} & -0.091 & \textbf{-0.029} & -0.106 \\,cc317d3006eac64fed78211b1ee3922edbfe16e6c6bb3494f6fa99f107e40ddd,FLAGGED_UNSUPPORTED,no frozen source,
0.091,decimal,ACTIVE,1268,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{PRB} & \textbf{-0.016} & -0.091 & \textbf{-0.029} & -0.106 \\,cc317d3006eac64fed78211b1ee3922edbfe16e6c6bb3494f6fa99f107e40ddd,SOURCED,,N-baseline-PRB-heldout
0.029,decimal,ACTIVE,1268,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{PRB} & \textbf{-0.016} & -0.091 & \textbf{-0.029} & -0.106 \\,cc317d3006eac64fed78211b1ee3922edbfe16e6c6bb3494f6fa99f107e40ddd,FLAGGED_UNSUPPORTED,no frozen source,
0.106,decimal,ACTIVE,1268,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{PRB} & \textbf{-0.016} & -0.091 & \textbf{-0.029} & -0.106 \\,cc317d3006eac64fed78211b1ee3922edbfe16e6c6bb3494f6fa99f107e40ddd,SOURCED,,N-baseline-PRB-forward_2025
0.975,decimal,ACTIVE,1269,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{MKI} & \textbf{0.975} & 0.923 & \textbf{0.954} & 0.907 \\,c15c13057de112f9e13c379b7cf93af59d176f61bd516b4624f1d748d9c3d27c,FLAGGED_UNSUPPORTED,no frozen source,
0.923,decimal,ACTIVE,1269,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{MKI} & \textbf{0.975} & 0.923 & \textbf{0.954} & 0.907 \\,c15c13057de112f9e13c379b7cf93af59d176f61bd516b4624f1d748d9c3d27c,SOURCED,,N-baseline-MKI-heldout
0.954,decimal,ACTIVE,1269,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,\baselineprimarymetric{MKI} & \textbf{0.975} & 0.923 & \textbf{0.954} & 0.907 \\,c15c13057de112f9e13c379b7cf93af59d176f61bd516b4624f1d748d9c3d27c,FLAGGED_UNSUPPORTED,no frozen source,
