realization_key,family,rho,b,reference_cell,evaluation,n,s,log_s,metric,invariance_class,baseline,smeared,expected,abs_diff_from_expected,rel_diff_from_expected,flag,delta_smeared_minus_baseline
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,pooled_oof,151153,1.052383210862212,0.05105731686614657,MAPE,moves,0.21360946232038577,0.22754494389094246,,,,NA_MOVES_BY_DESIGN,0.013935481570556685
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,heldout,38290,1.052383210862212,0.05105731686614657,median_ratio,scales_by_s,0.9535163729867429,1.0034646222134784,1.0034646222134789,4.440892098500626e-16,4.425559207762347e-16,OK,0.049948249226735575
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,heldout,38290,1.052383210862212,0.05105731686614657,mean_ratio,scales_by_s,1.0022854153955933,1.0547883436543797,1.0547883436543803,6.661338147750939e-16,6.315331590290726e-16,OK,0.05250292825878633
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,heldout,38290,1.052383210862212,0.05105731686614657,weighted_mean_ratio,scales_by_s,0.9700311122521478,1.0208444565481576,1.020844456548158,4.440892098500626e-16,4.3502142466609244e-16,OK,0.05081334429600981
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,heldout,38290,1.052383210862212,0.05105731686614657,COD,invariant,21.611465221229135,21.611465221229135,21.611465221229135,0.0,0.0,OK,0.0
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,heldout,38290,1.052383210862212,0.05105731686614657,COV,invariant,0.39430568980945996,0.39430568980945996,0.39430568980945996,0.0,0.0,OK,0.0
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,heldout,38290,1.052383210862212,0.05105731686614657,PRD,invariant,1.033250792408668,1.0332507924086678,1.033250792408668,2.220446049250313e-16,2.148990415070584e-16,OK,-2.220446049250313e-16
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,heldout,38290,1.052383210862212,0.05105731686614657,PRB,invariant,-0.033754907719029156,-0.033754907719029156,-0.033754907719029156,0.0,0.0,OK,0.0
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,heldout,38290,1.052383210862212,0.05105731686614657,VEI,invariant,-8.383082779900139,-8.383082779900159,-8.383082779900139,1.9539925233402755e-14,2.330875853958288e-15,OK,-1.9539925233402755e-14
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,heldout,38290,1.052383210862212,0.05105731686614657,MKI,invariant,0.9877021077151815,0.9877021077151815,0.9877021077151815,0.0,0.0,OK,0.0
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,heldout,38290,1.052383210862212,0.05105731686614657,beta_log,invariant,-0.08839163638519287,-0.08839163638519278,-0.08839163638519287,9.71445146547012e-17,1.0990238288084753e-15,OK,9.71445146547012e-17
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,heldout,38290,1.052383210862212,0.05105731686614657,dCor_e_y,invariant,0.2943889071316138,0.29438890713055677,0.2943889071316138,1.0570433417456115e-12,3.5906357751212217e-12,OK,-1.0570433417456115e-12
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,heldout,38290,1.052383210862212,0.05105731686614657,Cov_log_residual_log_price,invariant,-0.04363293046240492,-0.04363293046240487,-0.04363293046240492,4.85722573273506e-17,1.1132018136898118e-15,OK,4.85722573273506e-17
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,heldout,38290,1.052383210862212,0.05105731686614657,R2_price,moves,0.8966452550803876,0.886032750947321,,,,NA_MOVES_BY_DESIGN,-0.01061250413306658
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,heldout,38290,1.052383210862212,0.05105731686614657,MAE_price,moves,74236.45926893601,75548.35951175465,,,,NA_MOVES_BY_DESIGN,1311.900242818636
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,heldout,38290,1.052383210862212,0.05105731686614657,MAPE,moves,0.2106039747292653,0.21688909919480523,,,,NA_MOVES_BY_DESIGN,0.006285124465539943
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,forward_2025,26641,1.052383210862212,0.05105731686614657,median_ratio,scales_by_s,0.9766933705029626,1.027855705277743,1.0278557052777437,6.661338147750939e-16,6.480810597778348e-16,OK,0.051162334774780494
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,forward_2025,26641,1.052383210862212,0.05105731686614657,mean_ratio,scales_by_s,1.0305143004995985,1.0844959483991932,1.0844959483991938,6.661338147750939e-16,6.142335669933694e-16,OK,0.0539816478995947
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,forward_2025,26641,1.052383210862212,0.05105731686614657,weighted_mean_ratio,scales_by_s,0.9900952384337759,1.0419596060823237,1.0419596060823244,6.661338147750939e-16,6.393086746229039e-16,OK,0.05186436764854785
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,forward_2025,26641,1.052383210862212,0.05105731686614657,COD,invariant,21.090090247649833,21.090090247649833,21.090090247649833,0.0,0.0,OK,0.0
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,forward_2025,26641,1.052383210862212,0.05105731686614657,COV,invariant,0.36679430827595155,0.3667943082759515,0.36679430827595155,5.551115123125783e-17,1.5134136484335777e-16,OK,-5.551115123125783e-17
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,forward_2025,26641,1.052383210862212,0.05105731686614657,PRD,invariant,1.0408234081902679,1.0408234081902679,1.0408234081902679,0.0,0.0,OK,0.0
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,forward_2025,26641,1.052383210862212,0.05105731686614657,PRB,invariant,-0.04806645257984883,-0.04806645257984882,-0.04806645257984883,1.3877787807814457e-17,2.887208658629516e-16,OK,1.3877787807814457e-17
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,forward_2025,26641,1.052383210862212,0.05105731686614657,VEI,invariant,-10.891282031195928,-10.891282031195935,-10.891282031195928,7.105427357601002e-15,6.5239586462355e-16,OK,-7.105427357601002e-15
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,forward_2025,26641,1.052383210862212,0.05105731686614657,MKI,invariant,0.973650340136881,0.9736503401368803,0.973650340136881,6.661338147750939e-16,6.841612304900394e-16,OK,-6.661338147750939e-16
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,forward_2025,26641,1.052383210862212,0.05105731686614657,beta_log,invariant,-0.10316920461538007,-0.10316920461538012,-0.10316920461538007,5.551115123125783e-17,5.380593117704664e-16,OK,-5.551115123125783e-17
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,forward_2025,26641,1.052383210862212,0.05105731686614657,dCor_e_y,invariant,0.31823108093745456,0.3182310809367365,0.31823108093745456,7.1803674117632e-13,2.2563375615640874e-12,OK,-7.1803674117632e-13
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,forward_2025,26641,1.052383210862212,0.05105731686614657,Cov_log_residual_log_price,invariant,-0.05185564743027464,-0.05185564743027467,-0.05185564743027464,2.7755575615628914e-17,5.352469208479019e-16,OK,-2.7755575615628914e-17
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,forward_2025,26641,1.052383210862212,0.05105731686614657,R2_price,moves,0.9049195626644556,0.8908822699182379,,,,NA_MOVES_BY_DESIGN,-0.014037292746217678
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,forward_2025,26641,1.052383210862212,0.05105731686614657,MAE_price,moves,78168.4105179391,81860.97665653679,,,,NA_MOVES_BY_DESIGN,3692.5661385976855
posthoc:C:b=1.0691861972161865,C-posthoc,,1.0691861972161865,,forward_2025,26641,1.052383210862212,0.05105731686614657,MAPE,moves,0.2071496886302335,0.21842204759188177,,,,NA_MOVES_BY_DESIGN,0.011272358961648271
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_1,5209,1.0523283774569256,0.05100521147973347,median_ratio,scales_by_s,0.9752670891666666,1.0263012335298969,1.026301233529897,2.220446049250313e-16,2.1635422200684995e-16,OK,0.05103414436323028
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_1,5209,1.0523283774569256,0.05100521147973347,mean_ratio,scales_by_s,1.032339032854317,1.086359659429035,1.0863596594290352,2.220446049250313e-16,2.0439327160006352e-16,OK,0.05402062657471807
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_1,5209,1.0523283774569256,0.05100521147973347,weighted_mean_ratio,scales_by_s,1.004375312421918,1.0569326428787493,1.0569326428787496,2.220446049250313e-16,2.1008396932490625e-16,OK,0.05255733045683142
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_1,5209,1.0523283774569256,0.05100521147973347,COD,invariant,25.40833954079511,25.40833954079511,25.40833954079511,0.0,0.0,OK,0.0
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_1,5209,1.0523283774569256,0.05100521147973347,COV,invariant,0.3641758652965125,0.36417586529651247,0.3641758652965125,5.551115123125783e-17,1.5242951694797393e-16,OK,-5.551115123125783e-17
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_1,5209,1.0523283774569256,0.05100521147973347,PRD,invariant,1.0278419034065744,1.0278419034065744,1.0278419034065744,0.0,0.0,OK,0.0
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_1,5209,1.0523283774569256,0.05100521147973347,PRB,invariant,-0.02876991836396493,-0.02876991836396491,-0.02876991836396493,2.0816681711721685e-17,7.23557204729337e-16,OK,2.0816681711721685e-17
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_1,5209,1.0523283774569256,0.05100521147973347,VEI,invariant,-9.807014434130263,-9.807014434130233,-9.807014434130263,3.019806626980426e-14,3.0792313473822656e-15,OK,3.019806626980426e-14
