realization_key,evaluation,evaluation_role,guidance_status,adopted_reference,ed2_source_sha256,display_kind,reference_cell,family,role_label,j,ext_target,target,rho,b,attained,match_mode,max_achieved_dev_correction,config_id,source,n,n_groups,sample_median_ratio,VEI_step5,first_pg_n,last_pg_n,first_pg_median,last_pg_median,first_pg_ci_lo,first_pg_ci_hi,last_pg_ci_lo,last_pg_ci_hi,first_pg_ci_j,last_pg_ci_j,first_pg_ci_ranks,last_pg_ci_ranks,first_pg_n_parity,last_pg_n_parity,ci_rank_clamped,ci_method,ci_level,ed2_band_pct,step5_gate,step5_verdict,step6_result,step6_verdict,VEI_significance_step7,step7_outcome,step7_verdict,ed2_verdict,ed2_boundary_exact,canonical_vei_fn,step5_minus_canonical,frozen_VEI_value,frozen_minus_recomputed,first_pg_bootstrap_ci_lo_sensitivity,first_pg_bootstrap_ci_hi_sensitivity,last_pg_bootstrap_ci_lo_sensitivity,last_pg_bootstrap_ci_hi_sensitivity
posthoc:A:b=1.013592045910285,fold_3,descriptive,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,A-posthoc,SECONDARY,1.0,,-0.1264903880813394,,1.013592045910285,True,exact_posthoc_solve,,,output/p0_major_revision_validation/zero_reference_fits/cell=A/block=fold_3_train/eval_predictions.parquet,16798.0,10.0,0.978844296755289,-20.137635081545554,1680.0,1679.0,1.184150904956168,0.9870348124590671,1.1524600395167701,1.2136096836242223,0.9784971193666396,0.9969324603243507,35.0,34.0,806|875,806|874,even,odd,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,15.88889874599753,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,False,-20.137635081545554,0.0,,,,,,
posthoc:A:b=1.013592045910285,fold_4,descriptive,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,A-posthoc,SECONDARY,1.0,,-0.1264903880813394,,1.013592045910285,True,exact_posthoc_solve,,,output/p0_major_revision_validation/zero_reference_fits/cell=A/block=fold_4_train/eval_predictions.parquet,22323.0,10.0,0.9524641024576685,-11.86047518563124,2233.0,2232.0,1.080311154402098,0.9673443858780609,1.049796723083821,1.1052227732691098,0.9599026210543177,0.9754178423794233,39.0,40.0,1078|1156,1077|1156,odd,even,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,7.809100680275075,fail_to_reject_null,fail to reject the null hypothesis that the level of vertical inequity present is within acceptable limits,fail to reject the null hypothesis that the level of vertical inequity present is within acceptable limits,False,-11.86047518563124,0.0,,,,,,
posthoc:A:b=1.013592045910285,fold_5,descriptive,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,A-posthoc,SECONDARY,1.0,,-0.1264903880813394,,1.013592045910285,True,exact_posthoc_solve,,,output/p0_major_revision_validation/zero_reference_fits/cell=A/block=fold_5_train/eval_predictions.parquet,28053.0,10.0,0.9726660282603883,-19.0939421356217,2806.0,2805.0,1.1577160572585603,0.971995768649672,1.1349857115763178,1.1794993825716131,0.9655954071534356,0.9777544000741233,45.0,44.0,1359|1448,1359|1447,even,odd,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,16.16498437633341,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,False,-19.0939421356217,0.0,,,,,,
posthoc:A:b=1.013592045910285,fold_6,descriptive,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,A-posthoc,SECONDARY,1.0,,-0.1264903880813394,,1.013592045910285,True,exact_posthoc_solve,,,output/p0_major_revision_validation/zero_reference_fits/cell=A/block=fold_6_train/eval_predictions.parquet,33113.0,10.0,0.9801281279984212,-28.830840832130974,3312.0,3311.0,1.2513161788140594,0.9687369982798897,1.2249876899110548,1.2757627739826982,0.9629163066433731,0.973626903892189,48.0,48.0,1609|1704,1608|1704,even,odd,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,25.645706804903643,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,False,-28.830840832130974,0.0,,,,,,
posthoc:A:b=1.013592045910285,fold_7,descriptive,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,A-posthoc,SECONDARY,1.0,,-0.1264903880813394,,1.013592045910285,True,exact_posthoc_solve,,,output/p0_major_revision_validation/zero_reference_fits/cell=A/block=fold_7_train/eval_predictions.parquet,34460.0,10.0,0.9569968414027292,-32.49934228826445,3446.0,3446.0,1.2602661148259573,0.949248435650605,1.2426511714011959,1.2863688463346756,0.944832452106371,0.9545210024763845,49.0,49.0,1675|1772,1675|1772,even,even,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,30.10774502687817,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,False,-32.49934228826445,0.0,,,,,,
posthoc:A:b=1.013592045910285,pooled_oof,not_applicable,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,A-posthoc,SECONDARY,1.0,,-0.1264903880813394,,1.013592045910285,True,exact_posthoc_solve,,,"ED2 App. D.2 is a rank-based order-statistic CI on distinct observations and has no row-balanced analogue; the pooled-OOF sample contains 20,988 unique rows twice, so the ED2 procedure is not applied there. No weighted variant was invented.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posthoc:A:b=1.013592045910285,heldout,standards_facing,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,A-posthoc,SECONDARY,1.0,,-0.1264903880813394,,1.013592045910285,True,exact_posthoc_solve,,,output/p0_major_revision_validation/zero_reference_fits/cell=A/block=development_pool/eval_predictions.parquet,38290.0,10.0,0.933805771919022,-22.75695750626661,3829.0,3829.0,1.1398817497482905,0.9273759670416137,1.1228818272540027,1.1642467899684819,0.9220402720467086,0.933517230940527,51.0,51.0,1864|1966,1864|1966,odd,odd,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,20.278799083059965,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,False,-22.75695750626661,0.0,,,1.1234899267351983,1.1632140996537634,0.9225279605622888,0.9334668424373582
posthoc:A:b=1.013592045910285,forward_2025,standards_facing,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,A-posthoc,SECONDARY,1.0,,-0.1264903880813394,,1.013592045910285,True,exact_posthoc_solve,,,output/p0_major_revision_validation/zero_reference_fits/cell=A/block=production_2016_2024/eval_predictions.parquet,26641.0,10.0,0.9568443497132894,-25.17414585098794,2665.0,2664.0,1.17385707898369,0.9329796868199294,1.1485854010622385,1.196233245047963,0.926555243259195,0.9402431842000218,43.0,43.0,1290|1376,1290|1375,odd,even,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,21.773887981325775,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,False,-25.17414585098794,0.0,,,1.1497494853532244,1.1962835035982797,0.9262188082564343,0.9402431842000218
fit:LGBCovPenalty:66c49831fa352361,fold_1,descriptive,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,Direct,PRIMARY,2.0,,-0.1147325732441951,1.6768329368110082,,True,exact_anchor,,66c49831fa352361,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=0/fe2789574ff11f7a.parquet,5209.0,10.0,0.9643027593180503,-25.841788527245978,521.0,520.0,1.2315436774293547,0.9823505976039864,1.1873306449753984,1.2939439547955143,0.9662137510813488,1.0055807993942425,19.0,20.0,242|280,241|280,odd,even,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,18.847798974430855,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,False,-25.841788527245978,0.0,-25.841788527245978,0.0,,,,
fit:LGBCovPenalty:66c49831fa352361,fold_2,descriptive,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,Direct,PRIMARY,2.0,,-0.1147325732441951,1.6768329368110082,,True,exact_anchor,,66c49831fa352361,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=1/1b7d8f3442319495.parquet,11197.0,10.0,0.9835899980244484,-18.83240604173803,1120.0,1119.0,1.181466532655619,0.9962328704417319,1.1553129825768418,1.219366695872629,0.9853436913952185,1.008201586486624,29.0,28.0,532|589,532|588,even,odd,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,14.9565770682594,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,False,-18.83240604173803,0.0,-18.83240604173803,0.0,,,,
fit:LGBCovPenalty:66c49831fa352361,fold_3,descriptive,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,Direct,PRIMARY,2.0,,-0.1147325732441951,1.6768329368110082,,True,exact_anchor,,66c49831fa352361,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=2/31c03c08537a5157.parquet,16798.0,10.0,0.9836614259305516,-16.57802428958031,1680.0,1679.0,1.1672477873413878,1.004176157223389,1.1392452263192867,1.1982376276143183,0.994888443984116,1.01323786022098,35.0,34.0,806|875,806|874,even,odd,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,12.810034304141059,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,False,-16.57802428958031,0.0,-16.57802428958031,0.0,,,,
fit:LGBCovPenalty:66c49831fa352361,fold_4,descriptive,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,Direct,PRIMARY,2.0,,-0.1147325732441951,1.6768329368110082,,True,exact_anchor,,66c49831fa352361,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=3/db55090d1a5218b9.parquet,22323.0,10.0,0.9584976825902275,-7.877821697344547,2233.0,2232.0,1.063078205612389,0.9875694672047515,1.0409343142965384,1.094932569765675,0.9792100228636952,0.9931481195297375,39.0,40.0,1078|1156,1077|1156,odd,even,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_within_pm10_stop,fail to reject the null hypothesis that the degree of vertical inequity is acceptable,not_run,not applicable - Step 5 did not escalate,,not_run,not applicable - Step 6 did not escalate,fail to reject the null hypothesis that the degree of vertical inequity is acceptable,False,-7.877821697344547,0.0,-7.877821697344547,0.0,,,,
fit:LGBCovPenalty:66c49831fa352361,fold_5,descriptive,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,Direct,PRIMARY,2.0,,-0.1147325732441951,1.6768329368110082,,True,exact_anchor,,66c49831fa352361,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=4/88a87d95e31242ff.parquet,28053.0,10.0,0.9744041587558163,-14.597175749051969,2806.0,2805.0,1.1339577844728344,0.9917222969131765,1.1166280162448807,1.1542975061285252,0.9861414712799482,1.0001569255282752,45.0,44.0,1359|1448,1359|1447,even,odd,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,11.953057637328184,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,False,-14.597175749051969,0.0,-14.597175749051967,1.7763568394002505e-15,,,,
fit:LGBCovPenalty:66c49831fa352361,fold_6,descriptive,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,Direct,PRIMARY,2.0,,-0.1147325732441951,1.6768329368110082,,True,exact_anchor,,66c49831fa352361,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=5/bf0b4acb337d1a2a.parquet,33113.0,10.0,0.9897858632124826,-24.126774328162323,3312.0,3311.0,1.2287482888934456,0.9899448873441165,1.2118167712564434,1.25817445331726,0.9843243279869454,0.9955722600633402,48.0,48.0,1609|1704,1608|1704,even,odd,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,21.8476055508868,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,False,-24.126774328162323,0.0,-24.126774328162323,0.0,,,,
fit:LGBCovPenalty:66c49831fa352361,fold_7,descriptive,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,Direct,PRIMARY,2.0,,-0.1147325732441951,1.6768329368110082,,True,exact_anchor,,66c49831fa352361,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=6/26eb5812b0cc474b.parquet,34460.0,10.0,0.9601844453938913,-27.801213132016283,3446.0,3446.0,1.239272424773989,0.9723295006495648,1.2146199851324022,1.2635264815905063,0.9659280962055744,0.9769695279546627,49.0,49.0,1675|1772,1675|1772,even,even,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,24.75050062701749,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,False,-27.801213132016283,0.0,-27.801213132016283,0.0,,,,
fit:LGBCovPenalty:66c49831fa352361,pooled_oof,not_applicable,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,Direct,PRIMARY,2.0,,-0.1147325732441951,1.6768329368110082,,True,exact_anchor,,66c49831fa352361,"ED2 App. D.2 is a rank-based order-statistic CI on distinct observations and has no row-balanced analogue; the pooled-OOF sample contains 20,988 unique rows twice, so the ED2 procedure is not applied there. No weighted variant was invented.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fit:LGBCovPenalty:66c49831fa352361,heldout,standards_facing,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,Direct,PRIMARY,2.0,,-0.1147325732441951,1.6768329368110082,,True,exact_anchor,,66c49831fa352361,output/paper_v6_preselection_994/reporting_preview/heldout/LGBCovPenalty/chunk_03/analysis/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/test_run_predictions/66c49831fa352361.parquet,38290.0,10.0,0.9374317276964661,-18.588769178785483,3829.0,3829.0,1.119483146922794,0.945226126852597,1.1049108704108972,1.1370061195875267,0.9403190888850858,0.9518386839659163,51.0,51.0,1864|1966,1864|1966,odd,odd,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,16.328889019056607,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,False,-18.588769178785483,0.0,-18.588769178785483,0.0,1.1050090203325376,1.1380056228220183,0.940276606554918,0.9520714843691161
fit:LGBCovPenalty:66c49831fa352361,forward_2025,standards_facing,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,Direct,PRIMARY,2.0,,-0.1147325732441951,1.6768329368110082,,True,exact_anchor,,66c49831fa352361,output/paper_v6_preselection_994/reporting_preview/forward_2025/LGBCovPenalty/chunk_03/analysis/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/assess_run_predictions/66c49831fa352361.parquet,26641.0,10.0,0.9622558249369982,-19.896157236129795,2665.0,2664.0,1.1494352488707944,0.9579833169275114,1.128615673897184,1.1724619406404009,0.9515481817225581,0.9650211091605745,43.0,43.0,1290|1376,1290|1375,odd,even,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,17.00115088909132,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,False,-19.896157236129795,0.0,-19.896157236129795,0.0,1.1311698121258649,1.1727471290562315,0.9522625638166134,0.9652146468547496
fit:LGBSmoothPenalty:40412032702e9593,fold_1,descriptive,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,Surrogate,PRIMARY,2.0,,-0.1147325732441951,0.4094915062380425,,True,nearest_fitted,,40412032702e9593,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=0/ddf7592f5779c5ad.parquet,5209.0,10.0,0.9520956746433802,-22.845489966220413,521.0,520.0,1.185370404420593,0.9678594826011211,1.1489569768404522,1.2353195092880211,0.9450866906501696,0.9815648382985966,19.0,20.0,242|280,241|280,odd,even,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,17.581440920268275,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,False,-22.845489966220413,0.0,-22.845489966220413,0.0,,,,
fit:LGBSmoothPenalty:40412032702e9593,fold_2,descriptive,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,Surrogate,PRIMARY,2.0,,-0.1147325732441951,0.4094915062380425,,True,nearest_fitted,,40412032702e9593,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=1/27c31bafac720c8a.parquet,11197.0,10.0,0.9733780934980026,-21.791752296141375,1120.0,1119.0,1.1797611006728672,0.967644957632879,1.1527447729858815,1.2119297074908666,0.9577821108874177,0.9749743409619476,29.0,28.0,532|589,532|588,even,odd,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,18.263245619704172,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,False,-21.791752296141375,0.0,-21.79175229614137,3.552713678800501e-15,,,,
fit:LGBSmoothPenalty:40412032702e9593,fold_3,descriptive,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,Surrogate,PRIMARY,2.0,,-0.1147325732441951,0.4094915062380425,,True,nearest_fitted,,40412032702e9593,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=2/c6071f6f8ff207ec.parquet,16798.0,10.0,0.9671022929503181,-16.169933946864138,1680.0,1679.0,1.1257129760733116,0.9693331741046366,1.1006874690060309,1.1470142078787104,0.9616534638408941,0.9760096701312232,35.0,34.0,806|875,806|874,even,odd,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,12.891893627348955,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,False,-16.169933946864138,0.0,-16.169933946864138,0.0,,,,
fit:LGBSmoothPenalty:40412032702e9593,fold_4,descriptive,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,Surrogate,PRIMARY,2.0,,-0.1147325732441951,0.4094915062380425,,True,nearest_fitted,,40412032702e9593,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=3/9b041b5ada701eed.parquet,22323.0,10.0,0.9479572757570236,-6.556467151638612,2233.0,2232.0,1.0184750587802127,0.9563225513836352,0.9949086380499916,1.0390147511867491,0.9506513389494293,0.9642721873717149,39.0,40.0,1078|1156,1077|1156,odd,even,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_within_pm10_stop,fail to reject the null hypothesis that the degree of vertical inequity is acceptable,not_run,not applicable - Step 5 did not escalate,,not_run,not applicable - Step 6 did not escalate,fail to reject the null hypothesis that the degree of vertical inequity is acceptable,False,-6.556467151638612,0.0,-6.556467151638612,0.0,,,,
fit:LGBSmoothPenalty:40412032702e9593,fold_5,descriptive,May-2026 Exposure Draft / proposed guidance; not adopted IAAO guidance.,IAAO Standard on Ratio Studies (2013) remains the adopted/current guidance.,e950e00d0c3684dd067734d401e5278dcf659f471fcfb0d6db65c7584f7c56b8,matched_beta_core,,Surrogate,PRIMARY,2.0,,-0.1147325732441951,0.4094915062380425,,True,nearest_fitted,,40412032702e9593,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=4/8c776a065684b3c8.parquet,28053.0,10.0,0.9692807587406297,-14.206317755579837,2806.0,2805.0,1.105731971201646,0.968032866671257,1.0823672711406114,1.1285626015054269,0.9628678025660834,0.9739606374956232,45.0,44.0,1359|1448,1359|1447,even,odd,False,ED2 App. D.2 rank-based order statistic,0.9,10.0,step5_outside_pm10_escalate,a statistical test must be conducted; proceed to Step 6,ci_no_overlap_escalate,proceed to Step 7,11.1842345643835,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,False,-14.206317755579837,0.0,-14.206317755579835,1.7763568394002505e-15,,,,
