realization_key,display_kind,reference_cell,family,role_label,j,ext_target,target,rho,b,attained,match_mode,match_gap,max_achieved_dev_correction,evaluation,evaluation_role,weighting,n,n_unique,PRB,PRB_se_classical,PRB_se_hc1,PRB_se_cluster_rowid,n_clusters,PRB_t,PRB_df,PRB_p,PRB_ci_lo,PRB_ci_hi,iaao_2013_class,canonical_prb_fn,ols_minus_canonical,frozen_PRB_value,frozen_minus_recomputed,source
posthoc:C:b=1.0691861972161865,matched_beta_core,,C-posthoc,PRIMARY,5.0,,-0.0786514918143895,,1.0691861972161865,True,exact_posthoc_solve,6.938893903907228e-17,,fold_5,descriptive,none,28053.0,28053.0,-0.025632035175957357,0.0019911341610705773,0.002848831642697522,,,-12.873082927860434,28051.0,8.165779281388608e-38,-0.029534754817271,-0.021729315534643714,within_pm005,-0.025632035176026614,6.925710005489805e-14,,,output/p0_major_revision_validation/zero_reference_fits/cell=C/block=fold_5_train/eval_predictions.parquet
posthoc:C:b=1.0691861972161865,matched_beta_core,,C-posthoc,PRIMARY,5.0,,-0.0786514918143895,,1.0691861972161865,True,exact_posthoc_solve,6.938893903907228e-17,,fold_6,descriptive,none,33113.0,33113.0,-0.05033585264607621,0.0019269785667267315,0.002666296598726519,,,-26.12164635104342,33111.0,6.705647029898201e-149,-0.054112799301139214,-0.0465589059910132,overlaps_pm005,-0.0503358526461515,7.529393775129734e-14,,,output/p0_major_revision_validation/zero_reference_fits/cell=C/block=fold_6_train/eval_predictions.parquet
posthoc:C:b=1.0691861972161865,matched_beta_core,,C-posthoc,PRIMARY,5.0,,-0.0786514918143895,,1.0691861972161865,True,exact_posthoc_solve,6.938893903907228e-17,,fold_7,descriptive,none,34460.0,34460.0,-0.05050804481653515,0.0019309264464569178,0.0026260860632118066,,,-26.157415218592618,34458.0,2.3410890197029383e-149,-0.054292724048180724,-0.04672336558488957,overlaps_pm005,-0.05050804481634845,-1.8669787937852789e-13,,,output/p0_major_revision_validation/zero_reference_fits/cell=C/block=fold_7_train/eval_predictions.parquet
posthoc:C:b=1.0691861972161865,matched_beta_core,,C-posthoc,PRIMARY,5.0,,-0.0786514918143895,,1.0691861972161865,True,exact_posthoc_solve,6.938893903907228e-17,,pooled_oof,sensitivity,D3_row_balanced,151153.0,130165.0,-0.031099374993634465,0.0008587215217137975,0.0012420141505705587,0.0012874868736571657,130165.0,-36.21590260317191,151151.0,5.816730135158209e-286,-0.03278245172643496,-0.029416298260833973,within_pm005,-0.03334748695288885,0.0022481119592543813,,,concatenated fold_1..fold_7 (D3 row-balanced)
posthoc:C:b=1.0691861972161865,matched_beta_core,,C-posthoc,PRIMARY,5.0,,-0.0786514918143895,,1.0691861972161865,True,exact_posthoc_solve,6.938893903907228e-17,,heldout,standards_facing,none,38290.0,38290.0,-0.0337549077189635,0.002154768452807357,0.002692219284075166,,,-15.665213436267665,38288.0,3.881338807988098e-55,-0.037978309792094336,-0.029531505645832665,within_pm005,-0.033754907719029156,6.56558141187702e-14,,,output/p0_major_revision_validation/zero_reference_fits/cell=C/block=development_pool/eval_predictions.parquet
posthoc:C:b=1.0691861972161865,matched_beta_core,,C-posthoc,PRIMARY,5.0,,-0.0786514918143895,,1.0691861972161865,True,exact_posthoc_solve,6.938893903907228e-17,,forward_2025,standards_facing,none,26641.0,26641.0,-0.04806645258002051,0.002401817191128694,0.002994278303765319,,,-20.01253582394107,26639.0,1.9153873407137673e-88,-0.05277414166961233,-0.0433587634904287,overlaps_pm005,-0.04806645257984883,-1.7168211297047264e-13,,,output/p0_major_revision_validation/zero_reference_fits/cell=C/block=production_2016_2024/eval_predictions.parquet
posthoc:A:b=1.0691027398736879,matched_beta_core,,A-posthoc,SECONDARY,5.0,,-0.0786514918143895,,1.0691027398736879,True,exact_posthoc_solve,4.163336342344337e-17,,fold_1,descriptive,none,5209.0,5209.0,-0.028769918363969915,0.004199237890979124,0.005269336125918215,,,-6.8512237484268175,5207.0,8.170217269886393e-12,-0.03700218697219161,-0.02053764975574822,within_pm005,-0.02876991836396493,-4.9855952699573436e-15,,,output/p0_major_revision_validation/zero_reference_fits/cell=A/block=fold_1_train/eval_predictions.parquet
posthoc:A:b=1.0691027398736879,matched_beta_core,,A-posthoc,SECONDARY,5.0,,-0.0786514918143895,,1.0691027398736879,True,exact_posthoc_solve,4.163336342344337e-17,,fold_2,descriptive,none,11197.0,11197.0,-0.022848925686738797,0.0029540749711200877,0.004057214308171726,,,-7.734714220226861,11195.0,1.1252435953289865e-14,-0.028639432286171957,-0.017058419087305637,within_pm005,-0.02284892568679013,5.1333937101105676e-14,,,output/p0_major_revision_validation/zero_reference_fits/cell=A/block=fold_2_train/eval_predictions.parquet
posthoc:A:b=1.0691027398736879,matched_beta_core,,A-posthoc,SECONDARY,5.0,,-0.0786514918143895,,1.0691027398736879,True,exact_posthoc_solve,4.163336342344337e-17,,fold_3,descriptive,none,16798.0,16798.0,-0.02378247964117286,0.002388076699296607,0.0033811166327273982,,,-9.958842464388955,16796.0,2.677433372558105e-23,-0.028463361280556553,-0.019101598001789167,within_pm005,-0.023782479641157987,-1.4873519083025144e-14,,,output/p0_major_revision_validation/zero_reference_fits/cell=A/block=fold_3_train/eval_predictions.parquet
posthoc:A:b=1.0691027398736879,matched_beta_core,,A-posthoc,SECONDARY,5.0,,-0.0786514918143895,,1.0691027398736879,True,exact_posthoc_solve,4.163336342344337e-17,,fold_4,descriptive,none,22323.0,22323.0,-0.017054200377713546,0.002359874144260004,0.003297352857075411,,,-7.226741485004618,22321.0,5.106340818632607e-13,-0.021679719528812327,-0.012428681226614764,within_pm005,-0.017054200377768558,5.5011550870176507e-14,,,output/p0_major_revision_validation/zero_reference_fits/cell=A/block=fold_4_train/eval_predictions.parquet
posthoc:A:b=1.0691027398736879,matched_beta_core,,A-posthoc,SECONDARY,5.0,,-0.0786514918143895,,1.0691027398736879,True,exact_posthoc_solve,4.163336342344337e-17,,fold_5,descriptive,none,28053.0,28053.0,-0.028030485934231852,0.0019941372884481235,0.00286416101698011,,,-14.056447415436338,28051.0,9.978256752189034e-45,-0.03193909185103153,-0.024121880017432176,within_pm005,-0.02803048593422201,-9.842821002692403e-15,,,output/p0_major_revision_validation/zero_reference_fits/cell=A/block=fold_5_train/eval_predictions.parquet
posthoc:A:b=1.0691027398736879,matched_beta_core,,A-posthoc,SECONDARY,5.0,,-0.0786514918143895,,1.0691027398736879,True,exact_posthoc_solve,4.163336342344337e-17,,fold_6,descriptive,none,33113.0,33113.0,-0.05047256370086339,0.0019254317371124314,0.0026801904361466516,,,-26.21363444260925,33111.0,6.320265424425948e-150,-0.054246478514763996,-0.04669864888696279,overlaps_pm005,-0.05047256370055959,-3.038055917947702e-13,,,output/p0_major_revision_validation/zero_reference_fits/cell=A/block=fold_6_train/eval_predictions.parquet
posthoc:A:b=1.0691027398736879,matched_beta_core,,A-posthoc,SECONDARY,5.0,,-0.0786514918143895,,1.0691027398736879,True,exact_posthoc_solve,4.163336342344337e-17,,fold_7,descriptive,none,34460.0,34460.0,-0.051699111996017955,0.0019335418227036045,0.002637341248686829,,,-26.73803658600406,34458.0,6.663849549322373e-156,-0.05548891745097563,-0.04790930654106028,overlaps_pm005,-0.05169911199603831,2.0358714714063808e-14,,,output/p0_major_revision_validation/zero_reference_fits/cell=A/block=fold_7_train/eval_predictions.parquet
posthoc:A:b=1.0691027398736879,matched_beta_core,,A-posthoc,SECONDARY,5.0,,-0.0786514918143895,,1.0691027398736879,True,exact_posthoc_solve,4.163336342344337e-17,,pooled_oof,sensitivity,D3_row_balanced,151153.0,130165.0,-0.03130434292636153,0.0008540910978274597,0.0012374111737293594,0.0012834836157749813,130165.0,-36.652229494008274,151151.0,8.233566327267051e-293,-0.03297834412243791,-0.02963034173028515,within_pm005,-0.0336302875632802,0.002325944636918674,,,concatenated fold_1..fold_7 (D3 row-balanced)
posthoc:A:b=1.0691027398736879,matched_beta_core,,A-posthoc,SECONDARY,5.0,,-0.0786514918143895,,1.0691027398736879,True,exact_posthoc_solve,4.163336342344337e-17,,heldout,standards_facing,none,38290.0,38290.0,-0.03589407016292678,0.0021676433927036395,0.0027022280640046155,,,-16.55902916676582,38288.0,2.2541821879023285e-61,-0.04014270745229561,-0.031645432873557956,within_pm005,-0.03589407016299792,7.11375403028569e-14,,,output/p0_major_revision_validation/zero_reference_fits/cell=A/block=development_pool/eval_predictions.parquet
posthoc:A:b=1.0691027398736879,matched_beta_core,,A-posthoc,SECONDARY,5.0,,-0.0786514918143895,,1.0691027398736879,True,exact_posthoc_solve,4.163336342344337e-17,,forward_2025,standards_facing,none,26641.0,26641.0,-0.05118915919177813,0.0024056746573404594,0.002985009174813564,,,-21.278504570675896,26639.0,1.2136957299909617e-99,-0.055904409119749185,-0.04647390926380708,overlaps_pm005,-0.05118915919185964,8.15042477952943e-14,,,output/p0_major_revision_validation/zero_reference_fits/cell=A/block=production_2016_2024/eval_predictions.parquet
fit:LGBSmoothPenalty:5625c32dd0094442,matched_beta_ext,,Surrogate,PRIMARY,,-0.06,-0.06,5.963623316594643,,True,nearest_fitted,0.0008994007164188009,-0.0186094650282942,fold_1,descriptive,none,5209.0,5209.0,-0.02517838345097706,0.0040590142198520945,0.004868352975109748,,,-6.203078404562605,5207.0,5.964456448675033e-10,-0.03313575481452766,-0.017221012087426463,within_pm005,-0.025178383450947837,-2.922315167630529e-14,-0.0251783834509478,3.8163916471489756e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=0/c5f21827462f47a4.parquet
fit:LGBSmoothPenalty:5625c32dd0094442,matched_beta_ext,,Surrogate,PRIMARY,,-0.06,-0.06,5.963623316594643,,True,nearest_fitted,0.0008994007164188009,-0.0186094650282942,fold_2,descriptive,none,11197.0,11197.0,-0.024149866742933623,0.002849281955980779,0.003908155429016949,,,-8.475772884547947,11195.0,2.627544759870552e-17,-0.029734960598387376,-0.01856477288747987,within_pm005,-0.02414986674295791,2.42861286636753e-14,-0.0241498667429578,1.1102230246251565e-16,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=1/81e34a07af1ab0ec.parquet
fit:LGBSmoothPenalty:5625c32dd0094442,matched_beta_ext,,Surrogate,PRIMARY,,-0.06,-0.06,5.963623316594643,,True,nearest_fitted,0.0008994007164188009,-0.0186094650282942,fold_3,descriptive,none,16798.0,16798.0,-0.0068231120135075485,0.0022840082845731837,0.0031300871618211573,,,-2.9873411841772692,16796.0,0.0028182186658261624,-0.011300008608415023,-0.0023462154186000726,within_pm005,-0.006823112013544343,3.679435228720607e-14,-0.0068231120135442,1.4311468676808659e-16,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=2/1015bae36700b884.parquet
fit:LGBSmoothPenalty:5625c32dd0094442,matched_beta_ext,,Surrogate,PRIMARY,,-0.06,-0.06,5.963623316594643,,True,nearest_fitted,0.0008994007164188009,-0.0186094650282942,fold_4,descriptive,none,22323.0,22323.0,0.008370056011332505,0.0022840304961634313,0.002921003314169431,,,3.66459906091096,22321.0,0.0002482999853943316,0.003893195740035934,0.012846916282629076,within_pm005,0.00837005601131068,2.182455605126421e-14,0.0083700560113106,-7.979727989493313e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=3/9b3114699a2ac25e.parquet
fit:LGBSmoothPenalty:5625c32dd0094442,matched_beta_ext,,Surrogate,PRIMARY,,-0.06,-0.06,5.963623316594643,,True,nearest_fitted,0.0008994007164188009,-0.0186094650282942,fold_5,descriptive,none,28053.0,28053.0,-0.0034772957683580907,0.0019226918331551586,0.0025869743790136253,,,-1.808555957015644,28051.0,0.07053071947031721,-0.007245865123530736,0.0002912735868145543,within_pm005,-0.003477295768378846,2.075509902832451e-14,-0.0034772957683789,-5.421010862427522e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=4/73558af4bc9c53ab.parquet
fit:LGBSmoothPenalty:5625c32dd0094442,matched_beta_ext,,Surrogate,PRIMARY,,-0.06,-0.06,5.963623316594643,,True,nearest_fitted,0.0008994007164188009,-0.0186094650282942,fold_6,descriptive,none,33113.0,33113.0,-0.02070436587257829,0.0018635043677022022,0.0024511051876210965,,,-11.110446657073227,33111.0,1.2540397341103959e-28,-0.02435690083576881,-0.01705183090938777,within_pm005,-0.020704365872660797,8.25069179644089e-14,-0.0207043658726608,-3.469446951953614e-18,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=5/83209ec72d89df4f.parquet
fit:LGBSmoothPenalty:5625c32dd0094442,matched_beta_ext,,Surrogate,PRIMARY,,-0.06,-0.06,5.963623316594643,,True,nearest_fitted,0.0008994007164188009,-0.0186094650282942,fold_7,descriptive,none,34460.0,34460.0,-0.019053491897500274,0.0018558612614200162,0.0023654044617708245,,,-10.266657477898674,34458.0,1.0810270089536981e-24,-0.02269104090191732,-0.015415942893083229,within_pm005,-0.019053491897549263,4.898859096158503e-14,-0.0190534918975492,6.245004513516506e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=6/88bf17fc481ad2b6.parquet
fit:LGBSmoothPenalty:5625c32dd0094442,matched_beta_ext,,Surrogate,PRIMARY,,-0.06,-0.06,5.963623316594643,,True,nearest_fitted,0.0008994007164188009,-0.0186094650282942,pooled_oof,sensitivity,D3_row_balanced,151153.0,130165.0,-0.009947079878467768,0.0008236424868843506,0.001131215587029044,0.001175356127821934,130165.0,-12.076938765137378,151151.0,1.4490301191201267e-33,-0.011561402415830478,-0.008332757341105059,within_pm005,-0.010964383913588982,0.0010173040351212134,,,concatenated fold_1..fold_7 (D3 row-balanced)
fit:LGBSmoothPenalty:5625c32dd0094442,matched_beta_ext,,Surrogate,PRIMARY,,-0.06,-0.06,5.963623316594643,,True,nearest_fitted,0.0008994007164188009,-0.0186094650282942,heldout,standards_facing,none,38290.0,38290.0,0.0027353230778064397,0.0020057376875267977,0.0023172501486851444,,,1.3637491556432124,38288.0,0.17265454488279286,-0.001195974828760167,0.0066666209843730465,within_pm005,0.002735323077802078,4.361528499474687e-15,0.002735323077802,-7.806255641895632e-17,output/paper_v6_preselection_994/reporting_preview/heldout/LGBSmoothPenalty/chunk_04/analysis/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/test_run_predictions/5625c32dd0094442.parquet
fit:LGBSmoothPenalty:5625c32dd0094442,matched_beta_ext,,Surrogate,PRIMARY,,-0.06,-0.06,5.963623316594643,,True,nearest_fitted,0.0008994007164188009,-0.0186094650282942,forward_2025,standards_facing,none,26641.0,26641.0,-0.01362701334019012,0.002240946292778446,0.002495609112240041,,,-6.080919201010665,26639.0,1.211203729317777e-09,-0.01801938693624914,-0.0092346397441311,within_pm005,-0.01362701334013154,-5.85798770602608e-14,-0.0136270133401315,3.9898639947466563e-17,output/paper_v6_preselection_994/reporting_preview/forward_2025/LGBSmoothPenalty/chunk_04/analysis/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/assess_run_predictions/5625c32dd0094442.parquet
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.06,-0.06,,,False,NOT_ATTAINED,0.018651491814389506,-0.0786514918143895,fold_1,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.06,-0.06,,,False,NOT_ATTAINED,0.018651491814389506,-0.0786514918143895,fold_2,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.06,-0.06,,,False,NOT_ATTAINED,0.018651491814389506,-0.0786514918143895,fold_3,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.06,-0.06,,,False,NOT_ATTAINED,0.018651491814389506,-0.0786514918143895,fold_4,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.06,-0.06,,,False,NOT_ATTAINED,0.018651491814389506,-0.0786514918143895,fold_5,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.06,-0.06,,,False,NOT_ATTAINED,0.018651491814389506,-0.0786514918143895,fold_6,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.06,-0.06,,,False,NOT_ATTAINED,0.018651491814389506,-0.0786514918143895,fold_7,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.06,-0.06,,,False,NOT_ATTAINED,0.018651491814389506,-0.0786514918143895,pooled_oof,sensitivity,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.06,-0.06,,,False,NOT_ATTAINED,0.018651491814389506,-0.0786514918143895,heldout,standards_facing,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.06,-0.06,,,False,NOT_ATTAINED,0.018651491814389506,-0.0786514918143895,forward_2025,standards_facing,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.03,-0.03,,,False,NOT_ATTAINED,0.048651491814389505,-0.0786514918143895,fold_1,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.03,-0.03,,,False,NOT_ATTAINED,0.048651491814389505,-0.0786514918143895,fold_2,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.03,-0.03,,,False,NOT_ATTAINED,0.048651491814389505,-0.0786514918143895,fold_3,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.03,-0.03,,,False,NOT_ATTAINED,0.048651491814389505,-0.0786514918143895,fold_4,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.03,-0.03,,,False,NOT_ATTAINED,0.048651491814389505,-0.0786514918143895,fold_5,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.03,-0.03,,,False,NOT_ATTAINED,0.048651491814389505,-0.0786514918143895,fold_6,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.03,-0.03,,,False,NOT_ATTAINED,0.048651491814389505,-0.0786514918143895,fold_7,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.03,-0.03,,,False,NOT_ATTAINED,0.048651491814389505,-0.0786514918143895,pooled_oof,sensitivity,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.03,-0.03,,,False,NOT_ATTAINED,0.048651491814389505,-0.0786514918143895,heldout,standards_facing,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,-0.03,-0.03,,,False,NOT_ATTAINED,0.048651491814389505,-0.0786514918143895,forward_2025,standards_facing,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Surrogate,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0186094650282942,-0.0186094650282942,fold_1,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Surrogate,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0186094650282942,-0.0186094650282942,fold_2,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Surrogate,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0186094650282942,-0.0186094650282942,fold_3,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Surrogate,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0186094650282942,-0.0186094650282942,fold_4,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Surrogate,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0186094650282942,-0.0186094650282942,fold_5,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Surrogate,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0186094650282942,-0.0186094650282942,fold_6,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Surrogate,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0186094650282942,-0.0186094650282942,fold_7,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Surrogate,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0186094650282942,-0.0186094650282942,pooled_oof,sensitivity,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Surrogate,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0186094650282942,-0.0186094650282942,heldout,standards_facing,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Surrogate,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0186094650282942,-0.0186094650282942,forward_2025,standards_facing,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0786514918143895,-0.0786514918143895,fold_1,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0786514918143895,-0.0786514918143895,fold_2,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0786514918143895,-0.0786514918143895,fold_3,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0786514918143895,-0.0786514918143895,fold_4,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0786514918143895,-0.0786514918143895,fold_5,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0786514918143895,-0.0786514918143895,fold_6,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0786514918143895,-0.0786514918143895,fold_7,descriptive,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0786514918143895,-0.0786514918143895,pooled_oof,sensitivity,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0786514918143895,-0.0786514918143895,heldout,standards_facing,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
NOT_ATTAINED,matched_beta_ext,,Direct,PRIMARY,,0.0,0.0,,,False,NOT_ATTAINED,0.0786514918143895,-0.0786514918143895,forward_2025,standards_facing,,,,,,,,,,,,,,,,,,,NOT_ATTAINED within the frozen design
posthoc:C:b=1.090830469094053,matched_beta_ext,,C-posthoc,PRIMARY,,-0.06,-0.06,,1.090830469094053,True,exact_posthoc_solve,5.551115123125783e-17,,fold_1,descriptive,none,5209.0,5209.0,-0.011143888769996169,0.004116177069619104,0.005123623613931858,,,-2.707339500102551,5207.0,0.006804624950501242,-0.01921332330927309,-0.0030744542307192466,within_pm005,-0.011143888770001473,5.304784389537076e-15,,,output/p0_major_revision_validation/zero_reference_fits/cell=C/block=fold_1_train/eval_predictions.parquet
posthoc:C:b=1.090830469094053,matched_beta_ext,,C-posthoc,PRIMARY,,-0.06,-0.06,,1.090830469094053,True,exact_posthoc_solve,5.551115123125783e-17,,fold_2,descriptive,none,11197.0,11197.0,-0.009942864168438259,0.002971271599788312,0.0040349836568298915,,,-3.34633298724581,11195.0,0.0008215748323180321,-0.015767079185147505,-0.004118649151729013,within_pm005,-0.009942864168431426,-6.833075771872643e-15,,,output/p0_major_revision_validation/zero_reference_fits/cell=C/block=fold_2_train/eval_predictions.parquet
posthoc:C:b=1.090830469094053,matched_beta_ext,,C-posthoc,PRIMARY,,-0.06,-0.06,,1.090830469094053,True,exact_posthoc_solve,5.551115123125783e-17,,fold_3,descriptive,none,16798.0,16798.0,-0.008678343604863303,0.002375148762752319,0.0033424818365957497,,,-3.6538105490314012,16796.0,0.00025916350291354715,-0.013333885128151438,-0.004022802081575168,within_pm005,-0.008678343604851098,-1.2205514376972815e-14,,,output/p0_major_revision_validation/zero_reference_fits/cell=C/block=fold_3_train/eval_predictions.parquet
posthoc:C:b=1.090830469094053,matched_beta_ext,,C-posthoc,PRIMARY,,-0.06,-0.06,,1.090830469094053,True,exact_posthoc_solve,5.551115123125783e-17,,fold_4,descriptive,none,22323.0,22323.0,-0.0014495635876939916,0.002360099863438293,0.0032304864023789672,,,-0.6141958694841863,22321.0,0.5390921623613718,-0.006075525164243507,0.0031763979888555236,within_pm005,-0.0014495635876805952,-1.3396402043230893e-14,,,output/p0_major_revision_validation/zero_reference_fits/cell=C/block=fold_4_train/eval_predictions.parquet
posthoc:C:b=1.090830469094053,matched_beta_ext,,C-posthoc,PRIMARY,,-0.06,-0.06,,1.090830469094053,True,exact_posthoc_solve,5.551115123125783e-17,,fold_5,descriptive,none,28053.0,28053.0,-0.009597758600746187,0.0019660103478867843,0.002794294938857387,,,-4.8818454140196055,28051.0,1.0567485101559955e-06,-0.013451234348255927,-0.005744282853236447,within_pm005,-0.00959775860077548,2.9292540615344365e-14,,,output/p0_major_revision_validation/zero_reference_fits/cell=C/block=fold_5_train/eval_predictions.parquet
